,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
3-May-18,3.941,5.3546,4.7237,3.594,3.9513,2.9646,3.0684,2.9582,50.2073,12.4479,7.625,13.2671,0.3667,0.0283,105.0863,5.645,0.6207,2.9629,0.0173,0.0969,2.7666,0.2932,5.9188,107.2921,3.4039,3.6993,0.2229
4-May-18,3.9405,5.3378,4.7138,3.6135,3.9442,2.9629,3.0606,2.9556,50.1991,12.4228,7.6216,13.2556,0.3658,0.0283,105.073,5.641,0.6197,2.9763,0.0173,0.097,2.7627,0.2932,5.8928,107.2785,3.4036,3.6831,0.2235
7-May-18,3.9445,5.3397,4.7062,3.609,3.9304,2.9631,3.0655,2.9514,50.2497,12.3885,7.6006,13.229,0.3654,0.0282,105.1769,5.6448,0.6198,2.9728,0.0173,0.0971,2.7651,0.2946,5.8755,107.3903,3.4071,3.6722,0.2227
8-May-18,3.9505,5.3367,4.6967,3.6227,3.9353,2.9518,3.0454,2.9525,50.3287,12.3801,7.6109,13.2596,0.3659,0.0281,105.3368,5.6429,0.6205,2.9726,0.0173,0.097,2.761,0.2966,5.8864,107.5507,3.4122,3.679,0.2231
14-May-18,3.9435,5.359,4.7261,3.6001,3.9476,2.976,3.0866,2.9604,50.236,12.4009,7.5281,13.2519,0.3692,0.0282,105.1502,5.6424,0.6224,2.9637,0.0173,0.0968,2.7417,0.2932,5.8459,107.3631,3.406,3.6536,0.2212
15-May-18,3.9575,5.3573,4.7169,3.5989,3.9555,2.9721,3.0856,2.9591,50.4137,12.3865,7.5448,13.2504,0.3684,0.0282,105.5235,5.6675,0.6226,2.9773,0.0174,0.0978,2.7356,0.2942,5.8291,107.7442,3.4183,3.6431,0.222
16-May-18,3.9635,5.346,4.6914,3.5975,3.9675,2.9669,3.0826,2.9542,50.4908,12.3474,7.5733,13.2638,0.3672,0.0281,105.6863,5.676,0.6222,2.9621,0.0174,0.0972,2.7297,0.2936,5.8409,107.9003,3.4235,3.6506,0.2219
17-May-18,3.969,5.3703,4.6896,3.5862,3.9633,2.9883,3.1093,2.9592,50.5615,12.3683,7.5926,13.2685,0.3671,0.0282,105.8329,5.6686,0.6233,2.9757,0.0174,0.0975,2.735,0.2936,5.8622,108.05,3.4281,3.6638,0.2216
18-May-18,3.9725,5.3625,4.6901,3.5806,3.9757,2.9847,3.1006,2.9594,50.6051,12.3677,7.5861,13.274,0.3682,0.0281,105.9263,5.6489,0.6232,2.9744,0.0174,0.0975,2.7432,0.2943,5.8415,108.1497,3.4311,3.6509,0.2231
21-May-18,3.9785,5.3322,4.6716,3.5744,3.9813,2.9944,3.0932,2.9574,50.6831,12.3441,7.5932,13.2696,0.3671,0.028,106.082,5.6531,0.6227,2.977,0.0175,0.0986,2.7456,0.2938,5.8469,108.3204,3.4364,3.6544,0.2219
22-May-18,3.967,5.3416,4.6842,3.574,3.9813,3.0135,3.1089,2.9645,50.5428,12.3756,7.5866,13.2724,0.3688,0.0281,105.7796,5.6275,0.6227,2.9753,0.0174,0.0972,2.7618,0.2927,5.8298,107.9955,3.4265,3.6436,0.2211
23-May-18,3.979,5.3175,4.667,3.6216,4.0129,2.9984,3.0902,2.96,50.6902,12.386,7.5877,13.2704,0.3676,0.028,106.0996,5.6595,0.6233,2.9872,0.0175,0.0975,2.7461,0.2936,5.8232,108.3266,3.4369,3.6394,0.2217
24-May-18,3.979,5.3346,4.6709,3.627,4.0117,3.0095,3.097,2.9677,50.7002,12.4159,7.5713,13.2961,0.369,0.0282,106.0996,5.6423,0.6234,2.9765,0.0175,0.0975,2.7531,0.2934,5.8228,108.3266,3.4369,3.6393,0.2218
25-May-18,3.9805,5.3237,4.6679,3.6337,4.0098,3.0202,3.0876,2.9737,50.7306,12.4771,7.5663,13.3056,0.37,0.0282,106.1368,5.6483,0.6231,2.9871,0.0175,0.0975,2.7603,0.2935,5.8636,108.3704,3.4381,3.6648,0.2221
28-May-18,3.9835,5.307,4.6517,3.6414,4.0158,3.0139,3.0667,2.9735,50.7789,12.4523,7.5933,13.3141,0.371,0.0285,106.2168,5.6494,0.6229,2.9832,0.0175,0.0984,2.7669,0.2938,5.9098,108.4521,3.4407,3.6936,0.2221
30-May-18,3.9895,5.2959,4.6324,3.6717,4.0302,3.0057,3.0677,2.9715,50.8472,12.4313,7.5802,13.2855,0.3696,0.0285,106.3767,5.6285,0.6209,2.982,0.0175,0.0975,2.7655,0.2942,5.9088,108.6155,3.4459,3.6931,0.2226
31-May-18,3.9785,5.3045,4.6626,3.6518,4.0309,3.0187,3.0983,2.9765,50.6915,12.4377,7.5756,13.2976,0.3693,0.0286,106.0863,5.6263,0.6212,2.9857,0.0174,0.0972,2.7838,0.2938,5.8945,108.313,3.4364,3.6841,0.2218
1-Jun-18,3.9775,5.2879,4.6465,3.6421,4.0319,3.0016,3.071,2.9733,50.6959,12.4277,7.5646,13.3317,0.3703,0.0286,106.0568,5.6347,0.6198,2.9862,0.0174,0.0985,2.7795,0.2935,5.9185,108.2888,3.4353,3.699,0.2222
4-Jun-18,3.9675,5.3032,4.6459,3.6221,4.0275,3.0312,3.0706,2.9707,50.5623,12.4023,7.5406,13.3357,0.3709,0.0286,105.7929,5.6244,0.6191,2.9754,0.0174,0.0969,2.7886,0.2961,5.9102,108.0194,3.4266,3.6938,0.2215
5-Jun-18,3.9735,5.3144,4.651,3.6207,4.0295,3.0328,3.0736,2.9776,50.6369,12.4425,7.577,13.3379,0.3712,0.0286,105.9529,5.6369,0.6207,2.9875,0.0174,0.0971,2.7965,0.2937,5.9116,108.1769,3.432,3.6947,0.2218
6-Jun-18,3.9725,5.3269,4.6647,3.6096,4.0299,3.0376,3.0683,2.9797,50.6228,12.4471,7.5786,13.3494,0.3721,0.0287,105.9263,5.6264,0.6211,2.9905,0.0174,0.0971,2.7939,0.2936,5.9242,108.1497,3.4311,3.7026,0.2223
7-Jun-18,3.9755,5.3506,4.6996,3.6159,4.0475,3.0419,3.068,2.9852,50.673,12.4448,7.5717,13.379,0.3718,0.0287,106.0063,5.6462,0.6218,2.9928,0.0174,0.0971,2.8015,0.2938,5.9285,108.2372,3.4337,3.7054,0.2225
8-Jun-18,3.9875,5.3452,4.6907,3.6474,4.0596,3.0187,3.0624,2.9834,50.8237,12.4357,7.5585,13.3384,0.3704,0.0286,106.3262,5.6747,0.6221,3.0052,0.0175,0.0976,2.796,0.2945,5.8976,108.5581,3.444,3.6856,0.2234
11-Jun-18,3.988,5.3308,4.6991,3.6266,4.0438,3.0339,3.0738,2.9872,50.8246,12.4431,7.5192,13.3725,0.3706,0.0286,106.341,5.66,0.6229,3.0023,0.0175,0.0989,2.8038,0.2943,5.9149,108.5776,3.4445,3.6969,0.2233
12-Jun-18,3.992,5.3491,4.7078,3.6217,4.0569,3.0403,3.0717,2.993,50.8742,12.4439,7.5192,13.3803,0.3711,0.0287,106.4477,5.6693,0.6233,3.0048,0.0175,0.0979,2.8084,0.294,5.9213,108.6865,3.3732,3.7008,0.2234
13-Jun-18,3.9975,5.3267,4.6947,3.6136,4.0432,3.0287,3.067,2.9904,50.9339,12.4185,7.5054,13.3714,0.3678,0.0287,106.5972,5.6777,0.6241,3.0052,0.0175,0.0981,2.805,0.2935,5.9069,108.8303,3.3636,3.6918,0.2238
14-Jun-18,3.9845,5.3552,4.7119,3.6238,4.0534,3.0137,3.0742,2.9867,50.7686,12.405,7.5016,13.3314,0.3683,0.0286,106.2477,5.6528,0.6234,2.9988,0.0175,0.0976,2.8047,0.2923,5.8938,108.4764,3.3699,3.6836,0.2233
18-Jun-18,3.993,5.2875,4.6279,3.6129,4.0066,2.9748,3.0312,2.9569,50.8701,12.2297,7.4747,13.2471,0.3614,0.0287,106.4686,5.6343,0.6201,2.9688,0.0175,0.0986,2.7721,0.2947,5.8693,108.7078,3.3458,3.6684,0.2237
19-Jun-18,4.001,5.2767,4.623,3.6427,4.0165,2.9475,3.0226,2.9458,50.9685,12.187,7.5044,13.2221,0.3585,0.0287,106.6805,5.6462,0.6182,2.975,0.0175,0.098,2.7631,0.2923,5.8603,108.9285,3.2985,3.6627,0.2238
20-Jun-18,4.004,5.2695,4.6278,3.6364,4.0167,2.957,3.0131,2.9481,51.0252,12.2008,7.4891,13.2636,0.3617,0.0287,106.7619,5.636,0.6183,2.9652,0.0175,0.0984,2.7566,0.2918,5.874,109.0102,3.2955,3.6712,0.2237
21-Jun-18,4.015,5.2641,4.6253,3.6346,4.0275,2.9534,3.0134,2.9448,51.1716,12.174,7.5105,13.2094,0.3605,0.0285,107.0567,5.6526,0.6175,2.9697,0.0176,0.0983,2.7443,0.2911,5.8843,109.3067,3.3005,3.6778,0.2247
22-Jun-18,3.998,5.3205,4.6653,3.6298,4.04,2.9699,3.0096,2.9488,50.953,12.1335,7.5051,13.2117,0.3612,0.0284,106.6034,5.6221,0.6156,2.9592,0.0175,0.0979,2.7638,0.2893,5.8981,108.8469,3.2865,3.6863,0.2237
25-Jun-18,4.0165,5.3199,4.6832,3.6695,4.0686,2.9823,3.0229,2.9482,51.1891,12.186,7.5143,13.2135,0.3593,0.0284,107.0981,5.6692,0.6143,2.9712,0.0175,0.0994,2.7714,0.2925,5.896,109.3476,3.301,3.685,0.2244
26-Jun-18,4.0205,5.332,4.6937,3.6668,4.0681,2.9772,3.0227,2.9552,51.2322,12.1944,7.5037,13.221,0.3601,0.0284,107.2033,5.6731,0.6127,2.9742,0.0175,0.0984,2.7641,0.2897,5.8999,109.4594,3.3043,3.6875,0.2249
27-Jun-18,4.0305,5.3184,4.6865,3.6714,4.0651,2.9699,3.0254,2.9526,51.3583,12.2099,7.5299,13.2087,0.3599,0.0284,107.47,5.6866,0.6097,2.9816,0.0176,0.0986,2.7476,0.2865,5.8694,109.7347,3.3125,3.6703,0.2251
28-Jun-18,4.0445,5.293,4.6736,3.6667,4.0512,2.9687,3.0323,2.9556,51.5377,12.219,7.5598,13.2117,0.3598,0.0281,107.8433,5.6961,0.6103,2.9776,0.0176,0.099,2.7349,0.286,5.8654,110.1099,3.3225,3.6658,0.226
29-Jun-18,4.0375,5.3168,4.7037,3.6459,4.066,2.9845,3.0539,2.9625,51.4531,12.1868,7.5656,13.2769,0.3625,0.0282,107.6566,5.6724,0.6101,2.9666,0.0176,0.0988,2.7326,0.2863,5.8987,109.9193,3.3166,3.6867,0.2257
2-Jul-18,4.04,5.3215,4.704,3.646,4.0746,2.9801,3.0684,2.9555,51.4935,12.1916,7.5666,13.2299,0.3612,0.0281,107.7233,5.6825,0.607,2.9801,0.0176,0.1,2.7294,0.2882,5.8854,109.9873,3.3193,3.6784,0.2258
3-Jul-18,4.0475,5.3385,4.7194,3.6489,4.0754,2.9927,3.0743,2.963,51.5894,12.2023,7.5785,13.2509,0.3636,0.0281,107.9233,5.6896,0.6082,2.9702,0.0176,0.0994,2.726,0.2875,5.895,110.1945,3.3251,3.6844,0.2257
4-Jul-18,4.044,5.3405,4.7092,3.6602,4.0729,2.9873,3.0741,2.9649,51.5599,12.2101,7.5734,13.2581,0.3621,0.0282,107.8299,5.6874,0.6101,2.9772,0.0176,0.0993,2.7358,0.2868,5.8908,110.0992,3.3223,3.6817,0.2257
5-Jul-18,4.043,5.3525,4.7277,3.655,4.0727,2.9866,3.0759,2.9647,51.5189,12.1667,7.5668,13.2306,0.3614,0.0281,107.8033,5.686,0.6091,2.9765,0.0175,0.0992,2.7442,0.2878,5.8743,110.069,3.3214,3.6714,0.2259
6-Jul-18,4.0385,5.3496,4.7305,3.6503,4.0694,2.9933,3.0748,2.9687,51.458,12.1733,7.5698,13.2614,0.3619,0.0281,107.6833,5.6897,0.6076,2.9737,0.0175,0.0991,2.7537,0.2862,5.858,109.9465,3.3177,3.6612,0.2257
9-Jul-18,4.0315,5.3788,4.7459,3.6492,4.0846,3.0137,3.0818,2.978,51.3681,12.1687,7.5501,13.2866,0.3625,0.0281,107.4966,5.6818,0.6092,2.9853,0.0175,0.099,2.7579,0.2865,5.8695,109.7559,3.312,3.6685,0.225
10-Jul-18,4.0225,5.3298,4.7172,3.6191,4.0504,2.9941,3.0631,2.9657,51.2535,12.1269,7.5155,13.2206,0.3604,0.028,107.2567,5.6869,0.6071,2.9798,0.0175,0.0988,2.7429,0.2851,5.8441,109.5139,3.3043,3.6525,0.2246
11-Jul-18,4.0315,5.3442,4.7201,3.6266,4.0597,2.9831,3.0655,2.9632,51.3645,12.103,7.5222,13.1766,0.3586,0.028,107.4966,5.6797,0.6044,2.9897,0.0175,0.099,2.743,0.2847,5.857,109.7559,3.3116,3.6605,0.2252
12-Jul-18,4.041,5.3386,4.7181,3.596,4.0519,2.9821,3.0615,2.966,51.4898,12.1461,7.5526,13.2253,0.3586,0.0281,107.7499,5.6898,0.6059,2.9771,0.0175,0.0992,2.7337,0.2844,5.8928,110.0146,3.319,3.683,0.2259
13-Jul-18,4.0515,5.319,4.7105,3.5943,4.0376,2.99,3.0719,2.9619,51.62,12.1452,7.5651,13.219,0.3575,0.0282,108.0299,5.6908,0.6047,2.9866,0.0176,0.0995,2.7283,0.2849,5.9133,110.3034,3.3276,3.6958,0.2263
16-Jul-18,4.048,5.3648,4.7345,3.5992,4.0468,3.0077,3.0784,2.9713,51.5754,12.1653,7.571,13.2621,0.3591,0.0282,107.9366,5.6753,0.6057,2.9784,0.0176,0.1009,2.7425,0.2847,5.8979,110.2051,3.2386,3.6862,0.226
17-Jul-18,4.0445,5.3642,4.7491,3.6001,4.0697,3.0043,3.0829,2.9756,51.5308,12.1703,7.5827,13.272,0.3595,0.0281,107.8433,5.6934,0.6058,2.9758,0.0175,0.0993,2.764,0.282,5.9204,110.1128,3.1823,3.7002,0.2261
18-Jul-18,4.0615,5.2944,4.7197,3.5931,4.0518,2.986,3.0669,2.9688,51.7425,12.1885,7.593,13.2571,0.3589,0.0282,108.2966,5.714,0.6047,2.9904,0.0176,0.0996,2.7439,0.287,5.9221,110.5727,3.1957,3.7014,0.2271
19-Jul-18,4.0655,5.2896,4.7213,3.5999,4.061,2.9936,3.0755,2.9665,51.7948,12.1612,7.587,13.2453,0.3573,0.0281,108.4032,5.6908,0.6006,2.9934,0.0176,0.0997,2.7446,0.2837,5.8957,110.6816,3.1505,3.6849,0.2269
20-Jul-18,4.0615,5.2852,4.728,3.612,4.0643,2.9915,3.0648,2.9703,51.7484,12.1556,7.599,13.2374,0.3578,0.028,108.2966,5.6757,0.5988,2.9773,0.0176,0.0996,2.7462,0.2858,5.8995,110.5727,3.1437,3.6872,0.2269
23-Jul-18,4.062,5.3306,4.755,3.6563,4.0966,3.0081,3.0897,2.9784,51.7591,12.1489,7.5981,13.2377,0.3581,0.028,108.3099,5.6877,0.598,2.9777,0.0175,0.0996,2.7664,0.2815,5.906,110.5863,3.1441,3.6912,0.2268
24-Jul-18,4.0655,5.3315,4.7505,3.6549,4.0884,2.9993,3.0861,2.977,51.8159,12.154,7.615,13.2332,0.3584,0.028,108.4047,5.7128,0.5961,2.9927,0.0175,0.0997,2.7591,0.2804,5.892,110.6816,3.1483,3.6825,0.2273
25-Jul-18,4.06,5.3421,4.7486,3.6509,4.0907,3.0121,3.0912,2.9812,51.7461,12.1885,7.6194,13.2784,0.3611,0.0281,108.2566,5.7043,0.5995,2.9914,0.0175,0.0995,2.7649,0.279,5.905,110.5318,3.144,3.6906,0.2267
26-Jul-18,4.062,5.3537,4.7578,3.6689,4.091,3.0177,3.1141,2.9831,51.7587,12.1945,7.6049,13.2954,0.3629,0.0281,108.3099,5.7078,0.5989,3.0052,0.0175,0.0997,2.7735,0.2799,5.9131,110.5863,3.149,3.6958,0.2267
27-Jul-18,4.066,5.3232,4.7273,3.6566,4.0788,2.9977,3.1112,2.983,51.8057,12.2139,7.6251,13.2776,0.3636,0.0282,108.4165,5.7163,0.5955,2.9956,0.0175,0.0996,2.7504,0.2806,5.9176,110.6952,3.1674,3.6985,0.2272
30-Jul-18,4.0645,5.3355,4.7459,3.6592,4.0919,3.0057,3.1112,2.9839,51.7863,12.1984,7.6314,13.2762,0.3631,0.0282,108.3751,5.6925,0.5953,2.9997,0.0175,0.0995,2.7628,0.2803,5.9189,110.6543,3.3033,3.6982,0.2273
31-Jul-18,4.065,5.3447,4.7666,3.6443,4.1152,3.0172,3.1155,2.9858,51.7881,12.2145,7.6539,13.2665,0.3629,0.0282,108.3899,5.7043,0.5953,3.0005,0.0175,0.0997,2.7707,0.2794,5.9267,110.668,3.3111,3.7042,0.2274
1-Aug-18,4.0675,5.3337,4.7515,3.6315,4.0989,3.013,3.1243,2.986,51.8186,12.2626,7.6702,13.284,0.3632,0.0282,108.4551,5.7143,0.598,3.0033,0.0175,0.0996,2.7645,0.2794,5.9336,110.736,3.3094,3.7085,0.2279
2-Aug-18,4.0745,5.3307,4.735,3.6521,4.097,3.0039,3.1294,2.9829,51.9074,12.2551,7.6718,13.2677,0.3609,0.0281,108.6432,5.7169,0.5962,3.0054,0.0175,0.0997,2.7544,0.2796,5.9423,110.9266,3.3156,3.7139,0.2282
3-Aug-18,4.0825,5.305,4.7273,3.6542,4.1036,3.0039,3.1348,2.9799,52.0123,12.2451,7.6862,13.2985,0.362,0.0282,108.8551,5.7147,0.5941,2.9972,0.0175,0.1,2.7504,0.2785,5.9378,111.1444,3.3221,3.711,0.2284
6-Aug-18,4.0795,5.2887,4.7149,3.6678,4.0979,3.0166,3.1347,2.9842,51.9735,12.2406,7.7103,13.3154,0.3629,0.0282,108.7765,5.6968,0.5961,3.0026,0.0175,0.0999,2.7488,0.2792,5.936,111.0627,3.3141,3.71,0.2286
7-Aug-18,4.0765,5.286,4.7238,3.6633,4.096,3.0305,3.1442,2.9855,51.9342,12.2638,7.6973,13.3363,0.3633,0.0282,108.6965,5.6865,0.597,2.9936,0.0175,0.0995,2.7531,0.28,5.9316,110.981,3.3086,3.7073,0.2284
8-Aug-18,4.0735,5.2573,4.7206,3.671,4.088,3.0197,3.1144,2.9863,51.8927,12.2631,7.6743,13.3034,0.3638,0.0282,108.6165,5.6961,0.5958,3.0002,0.0175,0.0998,2.7459,0.2769,5.9301,110.8994,3.3063,3.7062,0.2277
9-Aug-18,4.0745,5.249,4.723,3.6664,4.0991,3.0259,3.1312,2.9896,51.9068,12.2763,7.6848,13.2989,0.3642,0.0283,108.6432,5.6934,0.5973,3.0051,0.0175,0.0996,2.711,0.2774,5.9367,110.9266,3.3124,3.7105,0.2282
10-Aug-18,4.0865,5.2131,4.6819,3.6858,4.1097,2.9831,3.1159,2.9799,52.0577,12.2791,7.6843,13.2994,0.3621,0.0282,108.9632,5.7122,0.596,3.0027,0.0176,0.0998,2.693,0.2786,5.9276,111.2563,3.3254,3.7047,0.2288
13-Aug-18,4.0925,5.2212,4.6583,3.7078,4.1139,2.9761,3.111,2.9743,52.1351,12.3046,7.6782,13.2684,0.3611,0.028,109.1188,5.6936,0.5949,2.995,0.0176,0.1,2.6941,0.2765,5.8737,111.4166,3.3313,3.6711,0.2285
14-Aug-18,4.0975,5.2321,4.665,3.6899,4.1256,2.9725,3.1273,2.9815,52.1968,12.3168,7.6617,13.2941,0.3629,0.0281,109.2492,5.6856,0.595,2.9924,0.0176,0.1001,2.7003,0.2759,5.8585,111.5528,3.3339,3.6616,0.2288
15-Aug-18,4.102,5.2141,4.6451,3.6857,4.1133,2.9641,3.1368,2.9728,52.2544,12.3035,7.6616,13.2985,0.3621,0.0281,109.3692,5.6954,0.5937,2.9907,0.0176,0.1003,2.6872,0.272,5.8667,111.6753,3.347,3.6677,0.229
16-Aug-18,4.1015,5.2128,4.6683,3.7019,4.1298,2.981,3.125,2.9806,52.2514,12.3279,7.6735,13.3161,0.3627,0.0281,109.3529,5.6739,0.5946,2.9903,0.0176,0.1003,2.7004,0.2693,5.8335,111.6617,3.3534,3.6459,0.2287
17-Aug-18,4.103,5.217,4.6762,3.7054,4.1182,2.986,3.1221,2.9866,52.2692,12.3547,7.6965,13.3292,0.3651,0.0281,109.3987,5.6866,0.5964,2.9969,0.0176,0.1003,2.7096,0.2763,5.8489,111.7025,3.3478,3.6552,0.2292
20-Aug-18,4.098,5.2192,4.6746,3.7034,4.1136,2.9942,3.1367,2.9873,52.2045,12.39,7.6806,13.3216,0.3652,0.0281,109.2654,5.6881,0.5979,2.9872,0.0176,0.1017,2.7108,0.2705,5.8835,111.5664,3.3437,3.6772,0.2287
21-Aug-18,4.096,5.256,4.7241,3.7174,4.1491,3.0157,3.1454,2.9972,52.18,12.5298,7.6798,13.3461,0.3667,0.0281,109.2136,5.6902,0.599,2.9973,0.0176,0.1001,2.7333,0.2718,5.876,111.5119,3.3451,3.6724,0.2286
23-Aug-18,4.105,5.2856,4.7468,3.7027,4.1762,2.9956,3.1504,2.9959,52.2933,12.5191,7.6729,13.3305,0.3659,0.0281,109.4492,5.739,0.5974,2.9959,0.0176,0.1003,2.7407,0.271,5.8555,111.7569,3.3533,3.6596,0.2297
24-Aug-18,4.1085,5.2726,4.7509,3.6869,4.1728,2.99,3.1413,2.9961,52.3379,12.5412,7.6784,13.3595,0.3677,0.0281,109.5483,5.7392,0.5972,2.9962,0.0176,0.1004,2.7289,0.2668,5.8567,111.8522,3.3527,3.6605,0.2299
27-Aug-18,4.099,5.2639,4.7589,3.687,4.1678,2.9958,3.1455,2.9989,52.2172,12.5775,7.689,13.3396,0.368,0.028,109.295,5.7231,0.6009,2.9989,0.0176,0.1001,2.7353,0.2688,5.8528,111.5936,3.3298,3.658,0.2289
28-Aug-18,4.0955,5.2854,4.788,3.6868,4.1915,3.0083,3.1616,3.0051,52.1723,12.5706,7.6839,13.34,0.3697,0.028,109.1944,5.727,0.6018,3.0051,0.0176,0.1,2.7444,0.2666,5.8313,111.4998,3.328,3.6447,0.2284
29-Aug-18,4.1045,5.285,4.7889,3.6909,4.2016,2.9975,3.1737,3.0043,52.289,12.5482,7.677,13.3667,0.3692,0.028,109.4417,5.7568,0.6014,3.0042,0.0176,0.1011,2.7512,0.2665,5.8207,111.7433,3.3355,3.6379,0.2292
30-Aug-18,4.1105,5.3459,4.8039,3.6841,4.2389,2.9959,3.1795,3.0079,52.3667,12.5627,7.6882,13.3825,0.3703,0.028,109.5987,5.7553,0.6014,3.0079,0.0176,0.1004,2.7359,0.2695,5.806,111.9082,3.3415,3.6288,0.2293
3-Sep-18,4.1283,5.3246,4.7952,3.7198,4.2546,2.9784,3.1639,3.0129,52.6084,12.6207,7.7245,13.4395,0.3714,0.0279,110.1053,5.787,0.6055,3.0129,0.0177,0.1006,2.731,0.269,5.8281,112.4239,3.3545,3.6425,0.2304
4-Sep-18,4.1395,5.3116,4.7875,3.7144,4.2555,2.9697,3.1508,3.0087,52.7375,12.6262,7.7294,13.443,0.3707,0.0277,110.3587,5.8011,0.6059,3.0087,0.0178,0.1018,2.7108,0.2695,5.7992,112.6993,3.3626,3.6245,0.2309
5-Sep-18,4.1475,5.3169,4.7982,3.7187,4.2556,2.9748,3.1467,3.0081,52.8381,12.6333,7.7422,13.4585,0.3692,0.0278,110.5705,5.7857,0.6066,3.0083,0.0178,0.101,2.7179,0.2684,5.7801,112.914,3.3664,3.6125,0.2316
6-Sep-18,4.1455,5.3643,4.8235,3.7228,4.2755,2.9831,3.1479,3.0149,52.8113,12.6426,7.7054,13.4798,0.3702,0.0278,110.526,5.7885,0.6067,3.0151,0.0178,0.1013,2.7348,0.2683,5.7716,112.8595,3.3672,3.6073,0.2311
7-Sep-18,4.1445,5.364,4.8261,3.7432,4.2946,2.967,3.1553,3.0135,52.7985,12.6405,7.7064,13.4756,0.3693,0.028,110.4935,5.7982,0.6059,3.0135,0.0178,0.1023,2.7279,0.2691,5.7755,112.8323,3.3668,3.6097,0.2317
12-Sep-18,4.1445,5.3976,4.8024,3.7175,4.2532,2.9519,3.1744,3.0122,52.8022,12.6357,7.6566,13.4507,0.3675,0.0279,110.4905,5.7899,0.6035,3.0122,0.0178,0.1007,2.7039,0.2674,5.728,112.8354,3.3657,3.5799,0.2312
13-Sep-18,4.1465,5.4081,4.8162,3.7188,4.2732,2.9797,3.1881,3.0222,52.8297,12.7037,7.6603,13.4631,0.3696,0.0279,110.5527,5.7911,0.6056,3.0221,0.0178,0.1007,2.7176,0.2667,5.756,112.8868,3.3643,3.5899,0.2315
14-Sep-18,4.1385,5.4353,4.8439,3.7005,4.2922,2.9822,3.183,3.0239,52.7322,12.7104,7.6681,13.4596,0.3702,0.028,110.3394,5.793,0.6039,3.0239,0.0178,0.1006,2.7279,0.2667,5.7675,112.669,3.3625,3.6047,0.2311
18-Sep-18,4.1445,5.445,4.8439,3.7016,4.3147,2.9863,3.1818,3.0253,52.8366,12.721,7.6651,13.4501,0.3686,0.0279,110.5067,5.8044,0.6035,3.0253,0.0178,0.1007,2.7327,0.2648,5.7211,112.8323,3.3632,3.5756,0.2314
19-Sep-18,4.1435,5.4678,4.8487,3.6874,4.2929,3.0022,3.1994,3.0264,52.8171,12.7728,7.6653,13.4593,0.3695,0.0279,110.4786,5.8062,0.6047,3.0263,0.0178,0.1006,2.7374,0.2614,5.6932,112.8082,3.3627,3.5582,0.231
20-Sep-18,4.1375,5.4574,4.8376,3.6858,4.2818,3.0047,3.2017,3.0225,52.7436,12.7701,7.6436,13.4376,0.3686,0.0279,110.3186,5.8017,0.6033,3.0224,0.0177,0.1005,2.7531,0.2511,5.7179,112.6448,3.3578,3.573,0.2309
21-Sep-18,4.128,5.4558,4.8682,3.6643,4.3203,3.0124,3.198,3.0285,52.8313,12.7486,7.6331,13.4904,0.3699,0.0279,110.0668,5.7961,0.6035,3.0285,0.0177,0.1004,2.7645,0.254,5.7175,112.3862,3.3501,3.5734,0.2304
24-Sep-18,4.133,5.4221,4.8635,3.6681,4.3086,3.0059,3.194,3.0286,52.9231,12.7483,7.6212,13.4768,0.3698,0.0278,110.2133,5.8075,0.6027,3.0287,0.0177,0.1015,2.7575,0.2599,5.6897,112.5192,3.3561,3.556,0.2307
25-Sep-18,4.136,5.4359,4.8641,3.6642,4.2794,2.9953,3.1896,3.0275,52.9608,12.7458,7.6071,13.475,0.3694,0.0277,110.2801,5.8082,0.6012,3.0275,0.0177,0.1007,2.7475,0.2575,5.6825,112.6009,3.357,3.5516,0.2309
26-Sep-18,4.141,5.4541,4.8729,3.6687,4.2896,3.006,3.1974,3.0343,53.0102,12.7631,7.6226,13.5027,0.3711,0.0278,110.4178,5.8138,0.6024,3.0338,0.0177,0.1013,2.7569,0.2585,5.7033,112.7401,3.3616,3.5645,0.2309
27-Sep-18,4.14,5.4333,4.8486,3.6723,4.2685,2.9945,3.1705,3.0331,52.9727,12.7738,7.6454,13.5502,0.3725,0.0278,110.3941,5.8091,0.6019,3.0331,0.0177,0.1012,2.749,0.262,5.6997,112.7098,3.3623,3.5624,0.2311
28-Sep-18,4.1365,5.407,4.8041,3.6447,4.2334,2.9863,3.1783,3.0251,52.8677,12.7921,7.6573,13.5614,0.3732,0.0278,110.2993,5.7996,0.6009,3.0251,0.0177,0.1009,2.7338,0.2652,5.6992,112.6145,3.3572,3.562,0.2308
1-Oct-18,4.1425,5.4097,4.8086,3.6352,4.2079,2.9886,3.2333,3.0227,52.9177,12.8529,7.6522,13.5766,0.373,0.0278,110.4608,5.7798,0.6031,3.0227,0.0178,0.101,2.7384,0.2673,5.6891,112.7779,3.3635,3.5556,0.2308
2-Oct-18,4.143,5.3731,4.77,3.6459,4.2144,2.9693,3.2281,3.0102,52.8636,12.7999,7.6369,13.5092,0.3695,0.0275,110.48,5.7827,0.6032,3.0102,0.0178,0.101,2.7261,0.2708,5.6812,112.7915,3.3575,3.5512,0.2313
